,FSCSKEY,LIBNAME_x,Usage,Usage difference,ATTEND-VISITS_Window1,VISIT difference,AUDIO_Window1,BRANLIB_Window1,LOANTO_Window1,TOTCIR_Window1,SALARIES_Window1,BKVOL_Window1,LOCGVT_Window1,BKMOB_Window1,OTHINCM_Window1,OTHPAID_Window1,LOANFM_Window1,REFERENC-REFERENCE_Window1,SUBSCRIP-SUBSCRIPT_Window1,TOTOPEXP-TOTOPEXP1_Window1,LIBRARIAN-LIBRARIA_Window1,TOTEXPCO-TOTEXPCOL_Window1,OBEREG_Window1,KIDCIRCL_Window1,STAFFEXP-TOTEXP_Window1,KIDATTEN-KIDATTEND_Window1,STGVT_Window1,TOTPEMP-TOTSTAFF_Window1,VIDEO_Window1,CENTLIB_Window1,BENEFIT_Window1,TOTINCM_Window1,MASTER_Window1,CAPITAL_Window1,DUPLI-HRS_OPEN_Window1,ELMATEXP_Window1,POPU-POPU_LSA_Window1,OTHOPEXP_Window1,Prediction
7659,TX0518,SMITH-WELCH MEMORIAL LIBRARY,1.8206818054281306,-0.030256040317220644,19280.4,0.24273873986016878,250.8,0.0,0.6,27477.2,64731.6,14872.8,146952.6,0.0,8891.2,0.826,0.4,3746.6,9.0,155070.6,2.0,14275.2,6.0,2932.2,90347.4,829.2,0.0,2.8259999999999996,927.8,1.0,25615.8,155843.8,0.0,1140.0,2198.2,1471.8,10593.6,23206.4,-13.501681202198107
7660,TX0521,DUVAL COUNTY/SAN DIEGO PUBLIC LIBRARY,0.8637704985231407,-0.6547084082941285,10785.6,-0.9497246328437917,136.2,2.0,0.0,4258.6,0.0,23283.0,92229.2,0.0,815.2,1.0,0.0,43884.6,16.0,72178.6,1.0,3408.8,6.0,2054.6,0.0,3635.0,0.0,2.0,1187.8,1.0,0.0,93044.4,0.0,0.0,3199.0,0.0,12502.2,0.0,-28.145385702296387
7661,TX0522,RHOME PUBLIC LIBRARY,0.2733866278154761,1.8567994659780713,2643.6,0.19581252837040403,131.6,0.0,1.0,5684.0,0.0,10306.0,20927.2,0.0,5463.8,0.0,4.4,544.2,3.6,27927.6,0.526,2554.8,6.0,1110.4,0.0,307.0,0.0,0.526,648.4,1.0,0.0,26391.0,0.0,1018.0,1167.2,283.4,21379.2,0.0,-12.740941561099323
7662,TX0526,COCKRELL HILL PUBLIC LIBRARY,1.5356699008912718,0.3424218174392881,6595.0,0.5375284306292646,292.2,0.0,0.0,2697.2,0.0,10126.2,42690.2,0.0,1790.0,0.2,0.2,638.0,10.4,39965.2,0.7499999999999999,1292.6,6.0,1810.8,0.0,210.6,0.0,0.95,0.0,1.0,0.0,44480.2,0.32,0.0,1539.2,0.0,4295.2,0.0,-17.34440433266378
7663,TX0529,MARTIN COUNTY LIBRARY,3.249958202193541,-0.08345096702468108,17286.0,-0.867855489991901,851.4,0.0,72.4,13410.6,38368.5,26227.4,150922.4,0.0,1761.0,0.3,61.4,9058.6,19.2,160610.6,1.8,22361.2,6.0,4102.8,55778.5,149.8,0.0,2.1,1795.6,1.0,17410.0,152683.4,0.0,0.0,2023.8,0.0,5272.8,8777.5,-30.107309265921366
7664,TX0530,MELISSA PUBLIC LIBRARY,3.6070410070260666,-0.7115418995061782,24824.2,-0.8241030929496217,440.2,0.0,3.4,43682.8,65526.5,16625.8,151969.4,0.0,7140.6,2.056,6.0,1602.0,5.2,140404.4,0.828,14158.0,6.0,18154.6,77972.25,2364.4,0.0,2.884,2997.8,1.0,12445.75,159110.0,0.0,0.0,2330.0,0.0,6936.6,20036.25,-14.527267319139689
7665,TX0532,EAST PARKER COUNTY LIBRARY,1.4565508736565371,-0.45073224535313233,20037.2,-0.8070838240871978,4588.2,0.0,6772.2,32068.4,0.0,18178.6,31230.0,0.0,42324.6,0.45999999999999996,2282.0,843.4,2.6,78821.0,0.8560000000000001,7118.2,6.0,11934.0,0.0,1144.4,0.0,1.316,2104.0,1.0,0.0,73554.6,0.8560000000000001,3227.4,1749.4,2530.8,15649.2,0.0,-30.443742266999507
7666,TX0534,KENNEDALE PUBLIC LIBRARY,1.7844980837958393,1.0592955285762253,12923.0,-0.8273104800226986,67784.6,0.0,695.6,17063.2,89161.6,15934.0,223057.0,0.0,892.8,2.626,507.0,726.6,14.8,223657.0,1.0,22067.8,6.0,4954.8,125569.4,1117.6,0.0,3.626,3410.0,1.0,36407.8,223949.8,0.4,0.0,2244.6,4514.4,7265.8,34658.6,-22.522201122044507
7667,TX0536,WAELDER PUBLIC LIBRARY,4.420182593438106,-0.6634996825903904,6444.5,1.2110843872035586,361.25,0.0,0.0,2139.75,0.0,7382.25,16706.5,0.0,0.0,0.25,0.0,44.0,5.5,17162.75,0.625,2384.5,6.0,566.75,0.0,106.75,0.0,0.875,351.25,1.0,0.0,16706.5,0.25,0.0,961.5,0.0,2115.75,0.0,-8.997566409981355
7668,TX0538,FRISCO PUBLIC LIBRARY,4.14827140281875,-0.6606321723847485,584106.8,-0.9970758772197139,12843.2,0.0,91.2,1713005.4,1599698.2,141011.4,3691663.8,0.0,0.0,26.276,5555.0,135014.6,110.0,3672248.2,17.9,633447.0,6.0,1130854.8,2141010.8,46864.8,0.0,44.176,20178.6,1.0,541312.6,3691663.8,17.9,18275.6,3287.0,162423.0,140990.8,280402.0,-236.0056918822541
7669,TX0539,JR HUFFMAN PUBLIC LIBRARY,1.1317515915832144,2.8153403536339283,10894.0,-0.003120984027905269,512.2,0.0,252.6,24567.6,0.0,21256.6,20235.4,0.0,41295.8,0.22599999999999998,0.4,512.4,6.8,73972.6,1.106,7097.8,6.0,4243.8,0.0,521.6,0.0,1.332,1163.2,1.0,0.0,61531.2,0.0,6442.0,1877.6,0.0,9627.8,0.0,-27.662253388129237
7670,TX0541,LINDALE LIBRARY,18.33953079180598,-0.836089995158095,97091.8,-0.9279908292976338,1873.8,0.0,1.2,134659.0,56514.8,51384.8,40000.0,0.0,125730.8,6.410000000000001,115.2,8114.4,18.8,167394.0,1.576,26107.0,6.0,55225.8,67522.6,5049.4,0.0,7.986,2427.0,1.0,11007.8,165730.8,0.6,0.0,1826.4,2420.0,5313.4,46490.4,-14.595989617473974
7671,TX0543,UTOPIA MEMORIAL LIBRARY,1.64675142826886,-0.3160135771578166,5244.6,-0.5611676772299127,602.0,0.0,12.6,4113.8,0.0,14228.4,8299.8,0.0,12207.8,0.0,45.4,47.2,19.4,20939.4,0.0,4984.6,6.0,224.2,0.0,16.0,0.0,0.0,1187.8,1.0,0.0,20507.6,0.0,1500.0,1417.2,6.4,3183.8,0.0,-9.651317148005852
7672,TX0544,SABINAL PUBLIC LIBRARY,1.5902853088115452,0.5507302706523698,3613.8,107.10033759477558,92.8,0.0,0.4,4066.0,0.0,12519.4,11664.6,0.0,3076.8,0.2,0.0,3.8,2.8,15680.2,0.1,3816.2,6.0,292.4,0.0,0.0,0.0,0.3,89.6,1.0,0.0,14741.4,0.0,0.0,949.4,0.0,2272.4,0.0,-7.951784246426756
7673,TX0549,MCALLEN MEMORIAL LIBRARY,4.377264551642286,0.21328373272595355,930000.2,-0.8952903450988505,9381.8,2.0,1741.2,681994.6,1770941.2,298307.6,3880987.4,0.0,32198.4,55.327999999999996,1698.6,77948.4,306.4,3876943.8,17.878000000000004,288072.8,6.0,276982.8,2199267.4,27488.8,0.0,73.20599999999999,12390.0,1.0,428326.2,3913185.8,17.078000000000003,7555.4,10344.8,65498.8,212520.0,625037.4,-278.4479850292972
7674,TX0552,ALLAN SHIVERS LIBRARY & MUSEUM,1.684302974681795,2.1698199295122667,31611.4,1.1197732463604901,1245.2,0.0,0.0,28958.2,92880.0,39195.0,174088.4,0.0,12140.0,3.7399999999999998,12.2,10183.6,65.8,181522.2,1.154,24218.8,6.0,7459.2,100300.0,1734.6,0.0,4.894,1795.4,1.0,7420.0,186228.4,0.0,0.0,2176.0,4318.8,19420.2,25703.4,-15.425431900719481
7675,TX0559,JACKSONVILLE PUBLIC LIBRARY,4.793290823229388,0.6150851928680031,70613.2,-0.9609704701104043,2811.0,0.0,352.0,81886.4,139602.6,65109.8,326689.4,0.0,12397.6,3.7640000000000002,615.0,13781.8,105.0,334921.6,2.4,43366.4,6.0,29803.2,179758.2,6103.8,0.0,6.164,1964.6,1.0,40155.6,339087.0,0.4,0.0,2216.8,4230.0,14731.2,53234.6,-25.82590980540366
7676,TX0562,MOUNT CALM PUBLIC LIBRARY,8.209933071021988,-0.7190376466296559,2610.6,1.2875967210602928,0.0,0.0,0.0,9289.2,0.0,11237.4,5100.0,0.0,26396.2,0.0,0.0,360.6,7.0,33734.4,0.9800000000000001,10367.0,6.0,2579.4,0.0,108.6,0.0,0.9800000000000001,614.8,1.0,0.0,31496.2,0.0,14777.2,1036.6,0.0,318.0,0.0,-12.060844191260795
7677,TX0563,RANKIN PUBLIC LIBRARY,16.205527984248484,-0.7421077384343661,30669.8,0.2495679789238926,500.8,1.0,25.6,17756.4,55165.5,20014.0,98171.0,0.0,3610.0,0.7200000000000001,19.8,2728.4,27.0,99367.6,1.33,14932.8,6.0,6180.4,59615.75,418.2,0.0,2.05,292.8,1.0,4450.25,101781.0,0.0,0.0,2652.6,0.0,1896.4,5424.5,-10.504305540364598
7678,TX0564,JOHN ED KEETER PUBLIC LIBRARY,5.775779586490994,-0.8114167610548446,121475.2,-0.886429493427465,6460.0,0.0,2049.8,106361.4,239950.8,53537.2,508252.2,0.0,49439.8,2.872,1339.8,15779.0,39.8,533970.8,6.359999999999999,58009.4,6.0,47390.6,328787.4,25455.2,0.0,9.232000000000001,3202.0,1.0,88836.6,557692.0,1.0,7069.2,2462.4,9972.2,21234.8,51616.4,-41.76310402943236
7679,TX0565,WIMBERLEY VILLAGE LIBRARY,5.254962767473586,-0.7212776686199506,100225.0,-0.9491144923921178,4831.8,0.0,181.4,158012.4,161254.6,28946.0,482735.8,0.0,36672.4,0.8400000000000001,470.8,8010.0,43.8,428109.0,5.2620000000000005,71545.4,6.0,34413.2,175673.4,5500.4,0.0,6.102,2938.8,1.0,14418.8,519408.2,1.8399999999999999,0.0,2704.0,18557.4,19073.6,115928.2,-27.824597189258544
7680,TX0566,CITY OF PRESIDIO LIBRARY,2.7527643396524253,-0.6088787496580813,14075.4,-0.7495630674794322,48.0,0.0,15.6,9529.2,44260.8,15743.8,94476.2,0.0,5533.0,1.45,94.0,521.6,19.2,95734.0,1.03,12431.0,6.0,4747.6,56764.6,1488.4,0.0,2.4799999999999995,950.4,1.0,12503.8,100009.2,0.0,348.2,2162.8,0.0,5151.2,9553.0,-9.977921812480856
7681,TX0567,FRANKSTON DEPOT LIBRARY,1.2340653792064906,-0.5033284456435033,3351.6,-0.7311731710227951,620.6,0.0,0.0,4028.4,0.0,15845.8,33875.0,0.0,2146.6,1.002,0.0,397.8,12.8,53544.8,0.63,24114.4,6.0,1066.4,0.0,16.4,0.0,1.6320000000000001,1044.0,1.0,0.0,36021.6,0.126,0.0,1253.6,0.0,2716.6,0.0,-14.159392112051524
7682,TX0569,JONESTOWN COMMUNITY LIBRARY,5.205674967886649,-0.7526009987516318,10304.6,-0.42258797042097707,353.4,0.0,30.6,6788.4,61861.333333333336,8781.8,116704.0,0.0,5150.0,1.1600000000000001,8.4,3343.2,7.4,114685.4,1.0,6208.6,6.0,1448.2,79992.66666666667,127.2,0.0,2.16,740.2,1.0,18131.333333333332,121854.0,0.0,0.0,2622.4,150.0,1985.6,6069.0,-11.755766537220346
7683,TX0570,JOE A HALL HIGH SCHOOL AND COMMUNITY LIBRARY,0.37097228869083776,2.0623262728507292,3654.6,-0.34876593881683354,221.2,0.0,70.4,5343.8,61966.75,19878.2,117004.0,0.0,1614.0,0.43,0.0,31.4,23.4,117683.4,1.6,14333.8,6.0,968.8,67345.5,600.2,0.0,2.0300000000000002,1064.2,1.0,5378.75,118618.0,1.0,0.0,721.8,2250.4,9864.6,14044.5,-11.770125724345025
7684,TX0571,SHINER PUBLIC LIBRARY,6.593983129859777,-0.9679244065384318,13917.0,-0.892218150463462,497.8,0.0,5.2,29569.6,48666.0,14482.6,111617.2,0.0,9386.4,0.128,47.2,4124.0,45.8,119650.8,2.0,11686.2,6.0,13168.0,64460.75,1380.6,0.0,2.128,1526.0,1.0,15794.75,121003.6,0.0,0.0,2205.6,0.0,2110.6,16492.25,-13.785303666854402
7685,TX0573,LUMBERTON PUBLIC LIBRARY,2.1472170788718303,0.34851980411055883,45013.6,-0.4561199281994775,1553.4,0.0,60.6,60782.0,89854.2,29917.0,237518.4,0.0,528.6,3.0,7.8,6518.6,40.6,223833.8,1.0,27995.2,6.0,28411.8,123115.6,1314.2,0.0,4.0,2447.0,1.0,33261.4,238047.0,0.0,0.0,2122.2,1932.6,21598.0,33235.8,-18.29106751480199
7686,TX0574,MINEOLA MEMORIAL LIBRARY,2.411313271939979,0.8785869637147817,22741.2,-0.5841644240409477,1380.2,0.0,25.4,48319.4,79967.2,31996.6,500.0,1.0,296708.0,2.816,20.4,7070.4,30.2,207930.0,1.348,25957.0,6.0,15897.4,91830.2,2207.6,0.0,4.164,1613.0,1.0,11863.0,297208.0,0.0,2926.2,2295.8,1545.0,9445.0,55796.4,-16.981275119841055
7687,UT0002,BEAVER PUBLIC LIBRARY,5.486103954936845,0.262238583763154,16781.2,-0.5307606130670036,14404.0,0.0,0.0,39559.8,56114.8,16914.0,144939.6,0.0,1668.4,0.12,266.6,845.0,13.0,153677.6,2.2,16349.2,7.0,18625.2,85242.6,2972.8,6841.0,2.32,1419.8,1.0,29127.8,153674.0,0.0,38229.0,1744.0,543.6,3055.4,22084.0,-15.833085894561213
7688,UT0003,MILFORD PUBLIC LIBRARY,7.233075433774093,0.786441056289088,9844.4,-0.16842062492381457,13579.0,0.0,65.0,18636.8,0.0,16608.6,51864.0,0.0,11065.2,0.6519999999999999,160.6,1493.4,6.2,67447.2,0.8140000000000001,8683.2,7.0,5623.6,0.0,1554.2,6212.2,1.466,1166.0,1.0,0.0,69847.4,0.0,2180.6,1719.6,0.0,1362.6,0.0,-25.777894688037318
7689,UT0004,MINERSVILLE PUBLIC LIBRARY,4.889911415271412,0.39895431206587534,5268.6,18.988004403446833,13775.8,0.0,57.2,9195.2,0.0,11676.8,38805.4,0.0,2115.8,0.3,35.2,2046.0,9.2,42715.2,0.5,9613.4,7.0,4450.2,0.0,1172.8,2666.0,0.8,501.6,1.0,0.0,43587.2,0.0,67419.2,1327.6,0.0,1406.8,0.0,-16.380409728978254
7690,UT0005,BOX ELDER COUNTY BOOKMOBILE LIBRARY,4.459436601283804,0.09131528477723531,99103.2,-0.19681907345070587,15525.0,0.6,1341.4,120741.5,173452.8,40287.25,372090.4,2.0,5184.2,2.8180000000000005,15.2,19062.6,19.0,423577.2,2.348,48017.0,7.0,53544.6,280493.8,1854.6,985.4,5.1659999999999995,1953.4,0.4,107041.0,378260.0,0.322,96322.8,3589.2,1496.8,22228.6,46967.0,-21.546619881323462
7691,UT0006,BRIGHAM CITY LIBRARY,10.645707144060832,-0.7789270983257209,195683.8,-0.9800749985435687,16457.0,0.0,0.0,278804.0,218206.4,56573.0,564426.4,0.0,7219.4,4.0,136.4,29142.0,132.8,583242.4,3.6800000000000006,119215.2,7.0,109973.6,302705.4,4391.8,11040.6,7.68,4608.6,1.0,84499.0,583226.4,1.0,0.0,3040.0,18590.4,18399.6,70290.6,-38.511595385429864
7692,UT0007,GARLAND PUBLIC LIBRARY,7.653592136805497,-0.4176806630787424,18432.0,0.06942274305555547,13785.8,0.0,0.8,38824.8,0.0,13054.2,67277.0,0.0,12222.6,1.04,25.0,1229.0,6.8,90896.0,0.8,30796.8,7.0,14207.8,0.0,1991.0,7669.6,1.8400000000000003,1365.0,1.0,0.0,90896.0,0.0,11745.2,1346.8,0.0,2409.6,0.0,-26.08898597868149
7693,UT0008,TREMONTON CITY LIBRARY,7.033011649564882,-0.3988033873686926,55806.2,0.7664166347108387,14627.0,0.0,0.0,60256.4,73673.2,23496.2,179667.2,0.0,861.4,3.4120000000000004,86.8,56755.0,33.0,194324.4,1.0,16705.4,7.0,32855.4,97454.4,2988.2,5428.8,4.412000000000001,858.6,1.0,23781.2,194324.4,0.0,0.0,2023.2,1181.4,7936.2,44317.8,-17.771583945900385
7694,UT0009,CACHE COUNTY BOOKMOBILE LIBRARY,1.909118759722696,1.9127748272171459,49275.2,-0.42499675293048017,14384.0,0.4,0.0,86005.2,56936.666666666664,23894.2,123331.0,1.0,7395.8,0.75,78.8,10808.6,0.0,172007.6,1.106,8231.8,7.0,60204.0,85742.66666666667,2364.6,45032.8,1.8559999999999999,2440.6,0.6,28806.0,181045.8,0.7700000000000001,17422.0,2446.6,0.0,25825.8,21767.333333333332,-24.660947130480643
7695,UT0010,HYRUM LIBRARY,4.264917824042913,0.6636028853973794,73933.2,-0.8400664383524586,15385.8,0.0,0.2,325851.2,107997.4,64612.2,248875.2,0.0,22623.2,4.886,368.4,19461.0,63.4,277305.6,0.9,45685.2,7.0,182477.8,132143.2,3122.2,5807.2,5.786,4495.4,1.0,24145.8,277305.6,0.0,6913.8,2157.8,0.0,17336.6,52966.8,-23.16312937491022
7696,UT0011,LEWISTON PUBLIC LIBRARY,6.469374424708077,-0.046967411725317064,11466.2,17.539463815387833,13382.0,0.0,0.0,31081.8,0.0,25655.2,36787.8,0.0,0.0,0.75,69.2,749.6,9.8,43901.4,0.55,13968.8,7.0,19915.4,0.0,1414.8,5264.6,1.3,1879.4,1.0,0.0,44052.4,0.0,0.0,2055.8,719.8,1770.2,0.0,-15.755189382047915
7697,UT0012,LOGAN LIBRARY,5.1809090779074065,-0.15286642188115068,254936.2,-0.9659742319843161,24753.6,0.0,3170.0,964587.2,576683.0,164811.4,1741803.2,0.0,112860.8,12.2,1807.8,23301.8,95.6,1695715.8,10.0,220330.0,7.0,424294.4,816476.6,8785.4,17776.6,22.2,18287.4,1.0,239793.6,1872440.6,7.2,0.0,2999.4,6990.6,49234.0,370159.0,-111.88669640249404
7698,UT0013,RICHMOND PUBLIC LIBRARY,5.884704419080435,-0.3369664517168785,14896.0,0.5725966702470463,13935.8,0.0,0.0,42381.4,0.0,21215.4,70741.4,0.0,410.6,1.0,215.2,221.0,15.0,80141.2,0.75,6498.8,7.0,26228.6,0.0,1906.2,4677.0,1.75,1999.2,1.0,0.0,80346.0,0.0,14180.6,1579.0,113.0,2532.2,0.0,-31.338133297847236
7699,UT0014,SMITHFIELD LIBRARY,5.185570139486241,0.050468867412548114,53727.2,-0.059012939442219185,14383.2,0.0,0.0,93830.2,61270.666666666664,28446.0,178725.6,0.0,1215.4,0.3,157.6,87.2,34.8,185081.2,2.2199999999999998,19105.0,7.0,37032.0,83786.66666666667,3242.4,4940.4,2.5200000000000005,1153.0,1.0,22516.0,185081.4,0.0,15635.2,1935.0,1055.0,10384.8,59844.333333333336,-13.19472445966476
7700,UT0015,CARBON COUNTY BOOKMOBILE LIBRARY,5.546740989618761,-0.6386659977734214,57038.6,-0.9221194068578121,13390.6,0.2,0.0,31344.6,0.0,17420.2,97872.2,1.0,0.0,0.7,40.8,5459.0,0.0,156836.4,0.7,26979.4,7.0,19179.0,0.0,431.2,44953.4,1.4,2612.0,0.2,0.0,155590.4,0.0,0.0,1779.4,0.0,10271.2,0.0,-49.28172903049947
7701,UT0016,HELPER CITY LIBRARY,4.319242535776085,-0.08207856231437982,9353.0,2.7450229872768093,13440.0,0.0,0.0,7726.8,0.0,8886.0,38478.2,0.0,295.2,0.6,63.8,3853.6,13.0,44322.0,0.5,7270.4,7.0,3393.4,0.0,1371.4,5355.2,1.1,632.8,1.0,0.0,44128.6,0.0,0.0,2142.0,0.0,2161.0,0.0,-17.8994388953826
7702,UT0017,PRICE CITY LIBRARY,6.731018759612915,-0.5706512516769676,57263.0,8.432415346733492,16656.4,0.0,114.6,62371.8,149047.4,54223.6,314445.8,0.0,3726.0,4.0,608.4,5248.4,39.0,325854.0,2.4,52655.0,7.0,24387.8,200447.6,3701.2,7682.2,6.4,4083.8,1.0,51400.2,325854.0,1.0,0.0,2815.6,0.0,8506.0,18256.0,-25.09242310806888
7703,UT0019,DAVIS COUNTY LIBRARY,4.302886145404605,0.29898279167793307,1388984.2,-0.9469006198918606,76462.4,6.0,2489.4,2778870.0,2532212.6,634229.8,6383864.4,0.0,45295.2,79.72600000000001,1210.6,305017.6,635.6,7385195.0,9.001999999999999,942503.0,7.0,1378655.6,3440997.2,50569.4,45109.8,88.72800000000001,43239.2,1.0,908784.6,6482998.6,6.2,962659.0,20966.4,134550.2,323089.8,1724932.2,-472.4227834498323
7704,UT0021,DUCHESNE COUNTY LIBRARY,2.710162900953738,2.159643073761927,54253.2,0.6404230533867127,18550.6,1.0,2623.0,131048.2,184337.8,75086.2,522905.2,0.0,15207.0,5.2219999999999995,2449.2,4207.4,45.0,491598.8,2.0,96017.2,7.0,68876.4,241202.4,3662.4,9191.0,7.2219999999999995,8231.2,1.0,56864.6,547303.2,1.0,0.0,4769.8,7.8,19936.4,76499.4,-33.98914776739053
7705,UT0022,EMERY COUNTY LIBRARY,7.7509662726910165,-0.3848155393501247,83235.4,-0.769232802389368,15548.8,8.0,252.4,112581.6,310760.0,115793.4,841445.2,0.0,32389.8,3.936,555.8,8279.6,97.4,888453.4,11.184000000000001,72965.0,7.0,24533.4,499980.0,13356.0,7290.4,15.12,4468.6,0.0,189220.0,888453.4,0.0,13629.2,16007.4,240.0,10725.4,150679.6,-60.51502815368887
7706,UT0023,GARFIELD COUNTY/PANGUITCH CITY LIBRARY,9.323802671432244,-0.5166259326848778,47225.8,-0.30758187262047443,15065.0,1.0,0.0,39221.2,0.0,33560.0,105526.2,1.0,56.4,0.534,76.8,3010.2,3.8,135708.8,1.584,14409.2,7.0,21956.6,0.0,1273.4,30251.8,2.118,1557.2,1.0,0.0,140395.8,0.0,0.0,3447.6,0.0,5071.0,0.0,-48.150250983270624
7707,UT0024,GRAND COUNTY PUBLIC LIBRARY,15.963605787735101,-0.9188486866223085,149902.6,-0.9481436612840605,16872.2,1.0,0.0,169468.6,284438.0,38782.4,664092.6,0.0,27394.2,9.9,713.4,14879.4,99.6,677027.6,1.0,56812.0,7.0,55959.2,406853.4,5720.6,7906.6,10.9,5209.4,1.0,122415.4,710168.2,1.0,6214.4,3621.4,8693.6,9391.6,91310.8,-49.23721454045248
7708,UT0025,IRON COUNTY BOOKMOBILE LIBRARY,9.829333965422084,-0.56639886664491,147057.6,-0.5745435802025872,13580.0,0.2,0.0,42136.6,0.0,17673.8,112945.8,1.0,0.0,0.7,797.2,13226.4,0.2,149895.2,0.952,22072.8,7.0,29474.8,0.0,1480.6,23965.4,1.652,3423.6,0.8,0.0,148183.0,0.952,0.0,2537.8,0.0,14895.4,0.0,-50.17924378916357
7709,UT0026,CEDAR CITY PUBLIC LIBRARY,8.042330515238824,0.18193814644776302,236480.0,-0.918244248985115,18131.2,0.0,0.2,306685.6,190553.8,84024.0,486710.0,0.0,11963.2,5.090000000000001,724.6,15913.2,5.0,507994.0,4.35,77914.6,7.0,109304.0,243480.4,5459.4,9220.8,9.44,3505.6,1.0,52926.6,507994.0,1.0,24471.8,3310.0,1714.4,29432.0,100453.8,-36.36974425752778
7710,UT0027,PAROWAN PUBLIC LIBRARY,10.556326398176603,-0.20010307953625545,30110.0,-0.2802191962803056,15400.6,0.0,9.6,20151.4,0.0,22197.6,89168.0,0.0,19800.0,0.8,210.2,2698.0,15.4,111310.4,1.0,14240.6,7.0,9342.8,0.0,1705.2,5881.6,1.8,362.6,1.0,0.0,114849.6,0.0,0.0,2648.6,0.0,2854.0,0.0,-39.198193665202034
7711,UT0028,JUAB COUNTY BOOKMOBILE LIBRARY,7.8582815896125116,-0.06813554260378994,38848.4,-0.32104797108761235,14748.2,0.0,0.0,31262.75,0.0,21756.25,62129.8,1.0,0.0,0.34400000000000003,5.6,3923.8,0.0,79359.0,0.434,12632.0,7.0,14392.8,0.0,0.0,16969.6,0.7779999999999999,1672.0,0.0,0.0,84004.2,0.0,0.0,655.4,0.0,4943.2,0.0,-26.792206421673182
7712,UT0029,NEPHI PUBLIC LIBRARY,5.535830978757729,-0.3569244681008207,30300.0,-0.7494323432343234,14378.4,0.0,0.0,56958.0,40258.4,22897.0,83132.8,0.0,0.0,1.4,110.8,5455.8,18.6,78925.0,0.63,12619.4,7.0,25724.6,48691.4,1738.2,4227.0,2.03,1453.8,1.0,8433.0,87359.8,0.0,0.0,1939.2,1083.2,5477.6,4492.2,-9.917517370063527
7713,UT0030,KANE COUNTY BOOKMOBILE LIBRARY,3.3717523557513944,-0.002369124927233535,9421.0,0.16136291264197014,11702.8,0.0,201.2,13610.0,0.0,25846.5,40950.2,1.0,0.0,0.322,0.0,2471.2,0.2,81165.4,0.30200000000000005,10963.6,7.0,7285.2,0.0,48.6,41342.6,0.624,1382.8,0.0,0.0,87799.2,0.0,3177.0,688.0,0.0,2799.4,0.0,-27.793183846097886
7714,UT0031,KANAB CITY LIBRARY,5.366714202111765,-0.25065865789352426,23745.0,0.10023162771109707,14715.0,0.0,0.0,45275.8,52083.0,32398.8,126559.4,0.0,0.0,0.15,1325.0,136.0,49.0,132218.0,2.12,7300.0,7.0,11133.2,71875.4,523.6,5658.6,2.2700000000000005,2144.0,1.0,19792.4,132218.0,0.0,0.0,2163.6,0.0,4425.2,28301.6,-14.079253630060084
7715,UT0032,MILLARD COUNTY BOOKMOBILE LIBRARY,6.21275579882911,0.09970052220072909,32909.8,-0.34521631854341267,14365.6,0.0,0.0,51160.4,0.0,22327.6,109106.0,1.0,0.0,0.642,90.8,2679.2,0.0,181506.2,1.0,28702.4,7.0,32466.4,0.0,147.8,60500.0,1.6420000000000001,1771.6,0.0,0.0,180281.0,0.0,0.0,2427.8,0.0,5324.6,0.0,-56.88089072523898
7716,UT0033,DELTA CITY LIBRARY,6.032664519502072,-0.19723613886601218,20960.0,-0.5344751908396946,15168.4,0.0,0.0,33378.2,62341.0,32784.8,152180.2,0.0,3447.0,1.6199999999999999,347.8,96.8,43.0,162877.0,1.0,28855.8,7.0,12641.6,91190.6,1687.4,7249.8,2.62,2896.4,1.0,28849.6,162877.0,0.0,0.0,1711.4,686.4,3474.6,14626.8,-15.4787807733418
7717,UT0034,PRESIDENT MILLARD FILLMORE LIBRARY,5.597642802327577,-0.33700696726996726,21387.0,0.025922289241127855,14712.0,0.0,0.6,35170.2,31506.5,24414.6,145649.6,0.0,0.0,1.1,163.0,4320.6,8.2,154874.4,1.0,12924.4,7.0,16394.8,41850.0,3710.2,5685.6,2.1,1029.6,1.0,10343.5,157400.6,0.0,2486.0,2101.6,1669.8,3826.2,15733.5,-35.10067073229335
7718,UT0035,MORGAN COUNTY LIBRARY,5.8373747303335755,-0.5657641818251542,59877.0,-0.9441822402591981,15925.6,0.0,0.2,121882.0,100151.2,39603.4,174897.6,0.0,6069.6,1.05,371.0,1526.0,27.6,179124.2,2.9300000000000006,18202.4,7.0,63133.4,119181.6,3493.2,4810.2,3.9799999999999995,3644.4,1.0,19030.4,185877.4,0.0,5156.6,2058.6,1602.4,10270.4,10102.4,-17.53463600336121
7719,UT0036,PIUTE COUNTY BOOKMOBILE LIBRARY,2.8627631987860824,0.6024452126576487,4324.4,0.8333179169364537,14535.6,0.0,92.2,5526.0,0.0,21303.75,13432.8,1.0,0.0,0.11200000000000002,0.0,1345.0,0.2,27687.8,0.14400000000000002,3397.8,7.0,3612.8,0.0,13.4,12165.6,0.256,1773.2,0.0,0.0,27254.0,0.0,883.0,559.2,0.0,1506.4,0.0,-11.949634416952835
